id,search,result,viaf,lc,isni,ratio,partialRatio,tokenSort,tokenSet,avg
http://purl.org/emmedi/mauth/frick/artist/italian-school-th-century-th-c-after-the-antique,"Italian School , th C., after the Antique.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/dosso-dossi-giovanni-de-lutero-a-copy-of,"Dosso Dossi, Giovanni de Lutero, -a., copy of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/ramenghi-bartolomeo,"Ramenghi, Bartolomeo, -.","Ramenghi, Bartolomeo, 1484-1542",http://viaf.org/viaf/71663115,http://id.loc.gov/authorities/names/nr91029676,http://isni.org/isni/0000000117697148,84,92,79,100,88.75
http://purl.org/emmedi/mauth/frick/artist/italian-school-th-century-th-c,"""Italian School , th C.""",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/buglioni-santi,"Buglioni, Santi, -.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/jacopino-del-conte,"Jacopino del Conte, -.","Del Conte, Jacopino 1513-1598",http://viaf.org/viaf/34728844,http://id.loc.gov/authorities/names/no2011046942,http://isni.org/isni/0000000117576987,43,45,78,100,66.5
http://purl.org/emmedi/mauth/frick/artist/master-of-the-fitzwilliam-deposition-th-c,"Master of the Fitzwilliam Deposition, th C.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/avantino-dal-borgo-th-c-attributed-to,"Avantino dal Borgo, th C..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/viterbo-school-th-century-th-c,"Viterbo School , th C.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/cellini-benvenuto-attributed-to,"Cellini, Benvenuto, -.","Cellini, Benvenuto, 1500-1571.",http://viaf.org/viaf/56629983,http://id.loc.gov/authorities/names/n79064913,http://isni.org/isni/000000012101539X,85,91,77,100,88.25
http://purl.org/emmedi/mauth/frick/artist/florentine-school-th-century-th-c-after-the-antique,"Florentine School , th C., after the Antique.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/carpi-girolamo-da,"Carpi, Girolamo da, -.","Carpi, Girolamo &#x98;da&#x9C; 1501-1556",http://viaf.org/viaf/90631414,http://id.loc.gov/authorities/names/n50077313,http://isni.org/isni/0000000081634689,65,73,65,100,75.75
http://purl.org/emmedi/mauth/frick/artist/longhi-jacobino-c,"Longhi, Jacobino, -c..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/fontana-orazio-c,"Fontana, Orazio, c.-.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/caravaggio,"Caravaggio, -.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/bolognese-school-th-century-th-c,"Bolognese School , th C.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/vasari-giorgio-shop-of,"Vasari, Giorgio, -, shop of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/umbroroman-school-th-century-th-c-attributed-to,"Umbro-Roman School , th C..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/fogolino-marcello-mp,"Fogolino, Marcello, /-m.p..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/palma-il-vecchio-jacopo,"Palma il Vecchio, Jacopo, -.","Palma, il Vecchio, 1480?-1528",http://viaf.org/viaf/88790846,http://id.loc.gov/authorities/names/n82050333,http://isni.org/isni/0000000107853397,67,68,65,82,70.5
http://purl.org/emmedi/mauth/frick/artist/raphael-and-workshop,"Raphael, -, and workshop.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/roman-school-th-century-th-cent,"Roman School , th cent.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/bandinelli-baccio-copy-of,"Bandinelli, Baccio, -, copy of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/montemezzano-francesco-c,"Montemezzano, Francesco, c.-.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/palma-il-giovane-jacopo,"Palma il Giovane, Jacopo, -.","Palma, il Giovane, 1544-1628",http://viaf.org/viaf/90630874,http://id.loc.gov/authorities/names/n84155958,http://isni.org/isni/0000000108031600,68,68,65,82,70.75
http://purl.org/emmedi/mauth/frick/artist/lotto-lorenzo-attributed-to,"Lotto, Lorenzo, -.","Lotto, Lorenzo, 1480?-1556?",http://viaf.org/viaf/22165049,http://id.loc.gov/authorities/names/n50042418,http://isni.org/isni/0000000123200265,76,89,72,100,84.25
http://purl.org/emmedi/mauth/frick/artist/veronese-attributed-to,"Veronese, -.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/stella-fermo-op,"Stella, Fermo, op.-.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/bassano-jacopo-da-ponte-il-c-circle-of,"Bassano, Jacopo da Ponte, Il, c./-, circle of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/lorenzi-stoldo-di-gino-copy-of,"Lorenzi, Stoldo di Gino, -, copy of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/montelupo-baccio-da,"Montelupo, Baccio da, -.","Raffaello, da Montelupo, 1504-1566",http://viaf.org/viaf/47604238,http://id.loc.gov/authorities/names/n88086345,http://isni.org/isni/0000000066347526,41,55,51,77,56.0
http://purl.org/emmedi/mauth/frick/artist/circignano-niccolo-c-copy-of,"Circignano, Niccolò, -c., copy of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/andrea-da-salerno,"Andrea da Salerno, -.","Andrea, da Salerno, approximately 1484-1530",http://viaf.org/viaf/305409727,http://id.loc.gov/authorities/names/n85255377,,62,90,59,100,77.75
http://purl.org/emmedi/mauth/frick/artist/peruzzi-baldassare-attributed-to,"Peruzzi, Baldassare, -.","Peruzzi, Baldassare, 1481-1536",http://viaf.org/viaf/39646794,http://id.loc.gov/authorities/names/n83032025,http://isni.org/isni/000000008118944X,83,91,78,100,88.0
http://purl.org/emmedi/mauth/frick/artist/veronese-school-of,"Veronese, -, school of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/ridolfi-bartolomeo-before,"Ridolfi, Bartolomeo, - before .",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/bezzi-giovanni-filippo-opc-contributor,"Bezzi, Giovanni Filippo, op.c., contributor.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/dandi-da-san-gimignano-giuliano-op,"Dandi da San Gimignano, Giuliano, op..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/giovenone-giovanni-battista-op-attributed-to,"Giovenone, Giovanni Battista, op.-.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/giulio-romano-copy-of,"Giulio Romano, -, copy of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/borghi-fabrizio-th-c,"Borghi, Fabrizio, th C.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/pacchia-pseudo-th-c,"Pacchia, Pseudo, th C.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/giovanni-da-udine,"Giovanni da Udine, -.","Giovanni, da Udine, 1487-1564",http://viaf.org/viaf/17255996,http://id.loc.gov/authorities/names/nr88006866,http://isni.org/isni/0000000115610475,80,90,77,100,86.75
http://purl.org/emmedi/mauth/frick/artist/amalteo-pomponio,"Amalteo, Pomponio, -.","Amalteo, Pomponio, 1505-1588",http://viaf.org/viaf/77222575,http://id.loc.gov/authorities/names/n82101751,http://isni.org/isni/0000000066291139,82,90,76,100,87.0
http://purl.org/emmedi/mauth/frick/artist/masegne-jacobello-dalle-active,"Masegne, Jacobello dalle, active -.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/zuccaro-taddeo-copy-of,"Zuccaro, Taddeo, -, copy of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/palermo-school-th-century-th-c,"Palermo School , th C.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/genoese-school-th-century-th-c-attributed-to,"Genoese School , th C..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/italian-school-th-century-th-c-copy-of-attributed-to,"Italian School , th C., copy of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/montelupo-raffaele-da,"Montelupo, Raffaele da, -.","Raffaello, da Montelupo, 1504-1566",http://viaf.org/viaf/47604238,http://id.loc.gov/authorities/names/n88086345,http://isni.org/isni/0000000066347526,40,52,75,75,60.5
http://purl.org/emmedi/mauth/frick/artist/cremonese-school-th-century-th-c,"Cremonese School , th C.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/porta-guglielmo-della-opm,"Porta, Guglielmo della, op.-m..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/brea-francesco-op-attributed-to-contributor,"Brea, Francesco, op.-, contributor.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/primaticcio-francesco,"Primaticcio, Francesco, /-.","Primaticcio, Francesco, 1504-1570",http://viaf.org/viaf/19687875,http://id.loc.gov/authorities/names/n85383678,http://isni.org/isni/0000000121229881,83,89,81,100,88.25
http://purl.org/emmedi/mauth/frick/artist/zuccaro-taddeo-school-of,"Zuccaro, Taddeo, -, school of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/bassano-jacopo-da-ponte-il-c,"Bassano, Jacopo da Ponte, Il, c./-.","Bassano, Jacopo",http://viaf.org/viaf/24792862,http://id.loc.gov/authorities/names/n85042732,http://isni.org/isni/0000000374441987,60,100,67,100,81.75
http://purl.org/emmedi/mauth/frick/artist/veronese-school-th-century-c,"Veronese School ,  C.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/rosso-fiorentino-circle-of,"Rosso Fiorentino, -, circle of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/pulzone-gaetano-scipione,"Pulzone Gaetano, Scipione, -/.","Polzone, Scipione 1546?-1598",http://viaf.org/viaf/171272281,http://id.loc.gov/authorities/names/no97036847,http://isni.org/isni/0000000120376097,62,64,64,64,63.5
http://purl.org/emmedi/mauth/frick/artist/giulio-romano-copy-after,"Giulio Romano, -, copy after.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/venetian-school-th-century-th-c,"Venetian School , th C..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/parmigianino-imitator-of,"Parmigianino, /-, imitator of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/umbrian-school-th-century-th-c-attributed-to,"Umbrian School , th C..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/franco-giovanni-battista-attributed-to,"Franco, Giovanni Battista, -.","Franco, Battista, 1510?-1561",http://viaf.org/viaf/100197023,http://id.loc.gov/authorities/names/nr2002043786,http://isni.org/isni/0000000081694606,67,68,61,77,68.25
http://purl.org/emmedi/mauth/frick/artist/bandinelli-baccio,"Bandinelli, Baccio, -.","Bandinelli, Baccio, 1493-1560",http://viaf.org/viaf/88820562,http://id.loc.gov/authorities/names/n88217150,http://isni.org/isni/0000000080606651,82,91,77,100,87.5
http://purl.org/emmedi/mauth/frick/artist/casanova-agostino-di-op,"Casanova, Agostino di, op..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/lotto-lorenzo-copy-of,"Lotto, Lorenzo, -, copy of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/ferrarese-school-th-century-th-c,"Ferrarese School , th C.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/giulio-romano-after,"Giulio Romano, -, after.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/muziano-girolamo,"Muziano, Girolamo, /-.","Muziano, Girolamo, 1532-1592",http://viaf.org/viaf/31578727,http://id.loc.gov/authorities/names/no95021489,http://isni.org/isni/0000000118561330,80,86,76,100,85.5
http://purl.org/emmedi/mauth/frick/artist/rimpatta-antonio-opc,"Rimpatta, Antonio, op.c.-.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/castello-giovanni-battista-attributed-to,"Castello, Giovanni Battista, -.","Castello, Giovanni Battista, 1509-1569",http://viaf.org/viaf/62418761,http://id.loc.gov/authorities/names/no00035389,http://isni.org/isni/0000000081423128,87,94,84,100,91.25
http://purl.org/emmedi/mauth/frick/artist/marco-da-siena-cc-attributed-to,"Marco da Siena, c.-c..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/caliari-carlo,"Caliari, Carlo, -.","Caliari, Carlo",http://viaf.org/viaf/17496884,http://id.loc.gov/authorities/names/nr98035023,http://isni.org/isni/0000000080970963,88,100,100,100,97.0
http://purl.org/emmedi/mauth/frick/artist/parigi-giulio-contributor,"Parigi, Giulio, -, contributor.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/rota-martino,"Rota, Martino, -.","Koluni&#x107; Rota, Martin",http://viaf.org/viaf/7531326,http://id.loc.gov/authorities/names/n84235469,http://isni.org/isni/0000000080868125,56,83,63,63,66.25
http://purl.org/emmedi/mauth/frick/artist/picchi-giorgio-th-c,"Picchi, Giorgio, th C.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/sienese-school-th-century-th-c,"Sienese School , th C..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/adrechi-stefano-op,"Adrechi, Stefano, op.-.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/veronese-attributed-to-alternate-attribution,"Veronese, -, alternate attribution.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/veronese-school-th-century,Veronese School .,,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/umbro-florentine-school-th-century-th-c,"Umbro Florentine School , th C.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/beccaruzzi-francesco-cc-attributed-to,"Beccaruzzi, Francesco, c.-c..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/franco-giovanni-battista,"Franco, Giovanni Battista, -.","Franco, Battista, 1510?-1561",http://viaf.org/viaf/100197023,http://id.loc.gov/authorities/names/nr2002043786,http://isni.org/isni/0000000081694606,67,68,61,77,68.25
http://purl.org/emmedi/mauth/frick/artist/tiepolo-giovanni-domenico,"Tiepolo, Giovanni Domenico, -.","Canaletto, 1697-1768.",http://viaf.org/viaf/88652637,http://id.loc.gov/authorities/names/n79065963,http://isni.org/isni/0000000121428397,24,42,23,23,28.0
http://purl.org/emmedi/mauth/frick/artist/primaticcio-francesco-copy-of,"Primaticcio, Francesco, /-, copy of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/galizzi-giovanni-opcm,"Galizzi, Giovanni, op.c.-m..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/bandinelli-baccio-circle-of,"Bandinelli, Baccio, -, circle of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/bronzino-school-of,"Bronzino, -, school of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/giulio-romano-attributed-to,"Giulio Romano, -.","Caccini, Giulio, 1551-1618",http://viaf.org/viaf/10032703,http://id.loc.gov/authorities/names/n79113024,http://isni.org/isni/0000000118857377,42,53,32,63,47.5
http://purl.org/emmedi/mauth/frick/artist/raphael-attributed-contributor,"Raphael, -, attributed, contributor.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/cariani-giovanni-debusi-p,"Cariani, Giovanni de'Busi, /-p..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/macri-gaspare-di-gerolamo-op-attributed-to,"Macri, Gaspare di Gerolamo, op.-.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/frangipane-niccolo-op-attributed-to,"Frangipane, Niccolò, op.-.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/primaticcio-francesco-attributed-to,"Primaticcio, Francesco, /-.","Primaticcio, Francesco, 1504-1570",http://viaf.org/viaf/19687875,http://id.loc.gov/authorities/names/n85383678,http://isni.org/isni/0000000121229881,83,89,81,100,88.25
http://purl.org/emmedi/mauth/frick/artist/balducci-matteo-opmp-attributed-to,"Balducci, Matteo, op.-m.p..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/valdre-vincenzo,"Valdre, Vincenzo, -.","Valdr&#xE9;, Vincenzo 1740-1814",http://viaf.org/viaf/246909970,http://id.loc.gov/authorities/names/no2014030516,http://isni.org/isni/0000000369364526,67,70,65,70,68.0
http://purl.org/emmedi/mauth/frick/artist/sebastiano-del-piombo-attributed-to,"Sebastiano del Piombo, -.","Sebastiano, del Piombo, 1485-1547",http://viaf.org/viaf/34727713,http://id.loc.gov/authorities/names/n80093545,http://isni.org/isni/0000000120237396,83,92,81,100,89.0
http://purl.org/emmedi/mauth/frick/artist/rivello-galeazzo-op,"Rivello, Galeazzo, op.-.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/florentine-school-th-century-th-c,"Florentine School , th c.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/maturino-da-firenze-attributed-to,"Maturino da Firenze, -.","Maturino, da Firenze, 1490-1528",http://viaf.org/viaf/288357059,http://id.loc.gov/authorities/names/no2016108889,http://isni.org/isni/0000000393966105,81,91,79,100,87.75
http://purl.org/emmedi/mauth/frick/artist/monogrammist-rm-op,"Monogrammist R.M., op..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/tosini-michele-copy-of,"Tosini, Michele, -, copy of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/ferrari-defendente-cp,"Ferrari, Defendente, c.-p..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/bergamo-school-th-century-th-c-attributed-to,"Bergamo School , th C..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/rossi-vincenzo-de,"Rossi, Vincenzo de, -.","Rossi, Vincenzo &#x98;de&#x9C; 1525-1587",http://viaf.org/viaf/5776239,http://id.loc.gov/authorities/names/no99018557,http://isni.org/isni/0000000066798888,65,73,65,100,75.75
http://purl.org/emmedi/mauth/frick/artist/italobyzantine-school-th-century-th-c-attributed-to,"Italo-Byzantine School , th C..",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/bassano-the-younger-francesco-da-ponte-c-school-of-attributed-to,"Bassano the Younger, Francesco da Ponte, c.-, school of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/detti-bernardino-di-antonio,"Detti, Bernardino di Antonio, -.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/campagnola-domenico-op-follower-of,"Campagnola, Domenico, /-op., follower of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/angelo-battista-dell-attributed-to,"Angelo, Battista dell', -.","Del Moro, Battista",http://viaf.org/viaf/37771338,http://id.loc.gov/authorities/names/nr97010729,http://isni.org/isni/0000000117587061,59,72,65,65,65.25
http://purl.org/emmedi/mauth/frick/artist/passerotti-bartolomeo,"Passerotti, Bartolomeo, -.","Passarotti, Bartolomeo, 1529-1592",http://viaf.org/viaf/61818880,http://id.loc.gov/authorities/names/n88092771,http://isni.org/isni/000000006633117X,81,88,77,77,80.75
http://purl.org/emmedi/mauth/frick/artist/torbido-francesco-c,"Torbido, Francesco, c./-/.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/garofalo-benvenuto-tisio-da-c-shop-of,"Garofalo, Benvenuto Tisio da, c.-, shop of.",,,,,0,0,0,0,0.0
http://purl.org/emmedi/mauth/frick/artist/dente-girolamo-nmc,"Dente, Girolamo, n.-m.c..",,,,,0,0,0,0,0.0
